,accuracy,true_positive_rate,true_negative_rate,precision,false_positive_rate,f1_score,time spent(training),n_internal,n_params
174,0.9263768115942029,0.9620289855072464,0.8907246376811594,0.8979978354978355,0.10927536231884058,0.9289112790372236,1.631823900000029,25,2052
175,0.9301449275362319,0.9620289855072464,0.8982608695652174,0.9043596730245231,0.10173913043478261,0.9323033707865168,1.74868570000001,30,2912
176,0.9323188405797102,0.9614492753623188,0.9031884057971015,0.9085182141878937,0.09681159420289855,0.9342346148429799,2.085705099999984,35,3922
177,0.9344927536231884,0.96,0.9089855072463768,0.9134031991174848,0.0910144927536232,0.9361221028829847,2.4294654000000264,40,5082
178,0.9433333333333334,0.9631884057971014,0.9234782608695652,0.9264008921103987,0.07652173913043478,0.944436549666051,2.667260399999975,45,6392
179,0.942463768115942,0.9576811594202899,0.9272463768115942,0.929395218002813,0.0727536231884058,0.9433261955745896,3.0872359999999617,50,7852
180,0.9092753623188405,0.9588405797101449,0.8597101449275363,0.8723628691983122,0.14028985507246378,0.9135597901132284,0.5951670999999692,5,112
181,0.9123188405797101,0.9649275362318841,0.8597101449275363,0.8730658274324679,0.14028985507246378,0.9167010877048051,0.9171189999999569,10,372
182,0.918695652173913,0.9663768115942029,0.8710144927536232,0.8822439798888595,0.1289855072463768,0.9223959053811039,1.0999658999999724,15,782
183,0.9230434782608695,0.9620289855072464,0.8840579710144928,0.8924442054315677,0.11594202898550725,0.9259310922025387,1.336489800000038,20,1342
184,0.9247826086956522,0.9652173913043478,0.8843478260869565,0.8930008045052292,0.11565217391304349,0.9277058086084413,1.6053468000000066,25,2052
185,0.9304347826086956,0.9626086956521739,0.8982608695652174,0.9044117647058824,0.10173913043478261,0.932603201347936,1.729541700000027,30,2912
186,0.9384057971014492,0.9628985507246377,0.9139130434782609,0.9179331306990881,0.08608695652173913,0.9398783420568679,2.0474358000000166,35,3922
187,0.9378260869565217,0.9640579710144928,0.9115942028985508,0.9160011016248967,0.08840579710144927,0.9394153368168338,2.422490499999981,40,5082
188,0.9428985507246377,0.9640579710144928,0.9217391304347826,0.924916573971079,0.0782608695652174,0.9440817485097928,2.7430436000000213,45,6392
189,0.933623188405797,0.9539130434782609,0.9133333333333333,0.9167130919220056,0.08666666666666667,0.9349431818181818,3.0681465999999773,50,7852
190,0.9059420289855072,0.9646376811594203,0.8472463768115942,0.8632944228274968,0.1527536231884058,0.9111567419575634,0.5660192999999936,5,112
191,0.9130434782608695,0.9605797101449275,0.8655072463768116,0.8771836950767602,0.1344927536231884,0.9169894853348091,0.9556858999999918,10,372
192,0.9184057971014493,0.9626086956521739,0.8742028985507246,0.8844207723035952,0.12579710144927536,0.9218598195697432,1.1263352000000282,15,782
193,0.9211594202898551,0.9628985507246377,0.8794202898550725,0.8887105403959337,0.12057971014492753,0.9243183082915971,1.3152387999999746,20,1342
194,0.9302898550724638,0.9678260869565217,0.8927536231884058,0.9002426530062011,0.1072463768115942,0.9328118452297808,1.5393244999999638,25,2052
195,0.9291304347826087,0.9591304347826087,0.8991304347826087,0.9048400328137818,0.10086956521739131,0.931194596876319,1.6974716000000285,30,2912
196,0.9394202898550724,0.9657971014492753,0.9130434782608695,0.9174008810572687,0.08695652173913043,0.9409771251059021,2.035180500000024,35,3922
197,0.9408695652173913,0.9631884057971014,0.9185507246376812,0.922031076581576,0.08144927536231884,0.942160476325489,2.4244385999999736,40,5082
